동별,연령별,항목,2022 년
강남구,20~24세,외국인,620
강남구,25~29세,계,39035
강남구,25~29세,한국인,38028
강남구,25~29세,외국인,1007
강남구,30~34세,계,39542
강남구,30~34세,한국인,38701
강남구,30~34세,외국인,841
강남구,35~39세,계,37583
강남구,35~39세,한국인,36951
강남구,35~39세,외국인,632
강남구,40~44세,계,47401
강남구,40~44세,한국인,46946
강남구,40~44세,외국인,455
강남구,45~49세,계,49664
강남구,45~49세,한국인,49344
강남구,45~49세,외국인,320
강남구,50~54세,계,48506
강남구,50~54세,한국인,48216
강남구,50~54세,외국인,290
강남구,55~59세,계,35116
강남구,55~59세,한국인,34873
강남구,55~59세,외국인,243
강남구,60~64세,계,32219
강남구,60~64세,한국인,32100
강남구,60~64세,외국인,119
강남구,65~69세,계,29094
강남구,65~69세,한국인,29011
강남구,65~69세,외국인,83
강남구,70~74세,계,21203
강남구,70~74세,한국인,21167
강남구,70~74세,외국인,36
강남구,75~79세,계,15322
강남구,75~79세,한국인,15305
강남구,75~79세,외국인,17
강남구,80~84세,계,9370
강남구,80~84세,한국인,9363
강남구,80~84세,외국인,7
강남구,85~89세,계,4400
강남구,85~89세,한국인,4395
강남구,85~89세,외국인,5
강남구,90~94세,계,1778
강남구,90~94세,한국인,1776
강남구,90~94세,외국인,2
강남구,95~99세,계,469
강남구,95~99세,한국인,469
강남구,95~99세,외국인,0
강남구,100세 이상,계,79
강남구,100세 이상,한국인,78
강남구,100세 이상,외국인,1
신사동,계,계,15876
신사동,계,한국인,15622
신사동,계,외국인,254
신사동,0~4세,계,318
신사동,0~4세,한국인,318
신사동,0~4세,외국인,0
신사동,5~9세,계,536
신사동,5~9세,한국인,536
신사동,5~9세,외국인,0
신사동,10~14세,계,730
신사동,10~14세,한국인,729
신사동,10~14세,외국인,1
신사동,15~19세,계,832
신사동,15~19세,한국인,821
신사동,15~19세,외국인,11
신사동,20~24세,계,963
신사동,20~24세,한국인,909
신사동,20~24세,외국인,54
신사동,25~29세,계,1150
신사동,25~29세,한국인,1106
신사동,25~29세,외국인,44
신사동,30~34세,계,1109
신사동,30~34세,한국인,1070
신사동,30~34세,외국인,39
신사동,35~39세,계,1027
신사동,35~39세,한국인,1003
신사동,35~39세,외국인,24
신사동,40~44세,계,1206
신사동,40~44세,한국인,1178
신사동,40~44세,외국인,28
신사동,45~49세,계,1415
신사동,45~49세,한국인,1397
신사동,45~49세,외국인,18
신사동,50~54세,계,1488
신사동,50~54세,한국인,1475
신사동,50~54세,외국인,13
신사동,55~59세,계,1079
신사동,55~59세,한국인,1070
신사동,55~59세,외국인,9
신사동,60~64세,계,945
신사동,60~64세,한국인,939
신사동,60~64세,외국인,6
신사동,65~69세,계,882
신사동,65~69세,한국인,878
신사동,65~69세,외국인,4
신사동,70~74세,계,741
신사동,70~74세,한국인,740
신사동,70~74세,외국인,1
신사동,75~79세,계,666
신사동,75~79세,한국인,665
신사동,75~79세,외국인,1
신사동,80~84세,계,448
신사동,80~84세,한국인,448
신사동,80~84세,외국인,0
신사동,85~89세,계,240
신사동,85~89세,한국인,240
신사동,85~89세,외국인,0
신사동,90~94세,계,83
신사동,90~94세,한국인,82
신사동,90~94세,외국인,1
신사동,95~99세,계,18
신사동,95~99세,한국인,18
신사동,95~99세,외국인,0
신사동,100세 이상,계,0
신사동,100세 이상,한국인,0
신사동,100세 이상,외국인,0
개포3동,계,계,17382
개포3동,계,한국인,17318
개포3동,계,외국인,64
개포3동,0~4세,계,431
개포3동,0~4세,한국인,431
개포3동,0~4세,외국인,0
개포3동,5~9세,계,705
개포3동,5~9세,한국인,705
개포3동,5~9세,외국인,0
개포3동,10~14세,계,847
개포3동,10~14세,한국인,847
개포3동,10~14세,외국인,0
개포3동,15~19세,계,864
개포3동,15~19세,한국인,864
개포3동,15~19세,외국인,0
개포3동,20~24세,계,889
개포3동,20~24세,한국인,878
개포3동,20~24세,외국인,11
개포3동,25~29세,계,844
개포3동,25~29세,한국인,822
개포3동,25~29세,외국인,22
개포3동,30~34세,계,1126
개포3동,30~34세,한국인,1115
개포3동,30~34세,외국인,11
개포3동,35~39세,계,1298
개포3동,35~39세,한국인,1292
개포3동,35~39세,외국인,6
개포3동,40~44세,계,1513
개포3동,40~44세,한국인,1509
개포3동,40~44세,외국인,4
개포3동,45~49세,계,1492
개포3동,45~49세,한국인,1491
개포3동,45~49세,외국인,1
개포3동,50~54세,계,1430
개포3동,50~54세,한국인,1427
개포3동,50~54세,외국인,3
개포3동,55~59세,계,1133
개포3동,55~59세,한국인,1132
개포3동,55~59세,외국인,1
개포3동,60~64세,계,1247
개포3동,60~64세,한국인,1246
개포3동,60~64세,외국인,1
개포3동,65~69세,계,1290
개포3동,65~69세,한국인,1287
개포3동,65~69세,외국인,3
개포3동,70~74세,계,1014
개포3동,70~74세,한국인,1013
개포3동,70~74세,외국인,1
개포3동,75~79세,계,628
개포3동,75~79세,한국인,628
개포3동,75~79세,외국인,0
개포3동,80~84세,계,392
개포3동,80~84세,한국인,392
개포3동,80~84세,외국인,0
개포3동,85~89세,계,156
개포3동,85~89세,한국인,156
개포3동,85~89세,외국인,0
개포3동,90~94세,계,63
개포3동,90~94세,한국인,63
개포3동,90~94세,외국인,0
개포3동,95~99세,계,16
개포3동,95~99세,한국인,16
개포3동,95~99세,외국인,0
개포3동,100세 이상,계,4
개포3동,100세 이상,한국인,4
개포3동,100세 이상,외국인,0
논현1동,계,계,22080
논현1동,계,한국인,21395
논현1동,계,외국인,685
논현1동,0~4세,계,277
논현1동,0~4세,한국인,269
논현1동,0~4세,외국인,8
논현1동,5~9세,계,318
논현1동,5~9세,한국인,312
논현1동,5~9세,외국인,6
논현1동,10~14세,계,383
논현1동,10~14세,한국인,379
논현1동,10~14세,외국인,4
논현1동,15~19세,계,483
논현1동,15~19세,한국인,452
논현1동,15~19세,외국인,31
논현1동,20~24세,계,1374
논현1동,20~24세,한국인,1232
논현1동,20~24세,외국인,142
논현1동,25~29세,계,3102
논현1동,25~29세,한국인,2928
논현1동,25~29세,외국인,174
논현1동,30~34세,계,3136
논현1동,30~34세,한국인,3020
논현1동,30~34세,외국인,116
논현1동,35~39세,계,2335
논현1동,35~39세,한국인,2270
논현1동,35~39세,외국인,65
논현1동,40~44세,계,2135
논현1동,40~44세,한국인,2093
논현1동,40~44세,외국인,42
논현1동,45~49세,계,1603
논현1동,45~49세,한국인,1571
논현1동,45~49세,외국인,32
논현1동,50~54세,계,1544
논현1동,50~54세,한국인,1526
논현1동,50~54세,외국인,18
논현1동,55~59세,계,1253
논현1동,55~59세,한국인,1223
논현1동,55~59세,외국인,30
논현1동,60~64세,계,1156
논현1동,60~64세,한국인,1146
논현1동,60~64세,외국인,10
논현1동,65~69세,계,1004
논현1동,65~69세,한국인,1000
논현1동,65~69세,외국인,4
논현1동,70~74세,계,763
논현1동,70~74세,한국인,761
논현1동,70~74세,외국인,2
논현1동,75~79세,계,596
논현1동,75~79세,한국인,596
논현1동,75~79세,외국인,0
논현1동,80~84세,계,362
논현1동,80~84세,한국인,361
논현1동,80~84세,외국인,1
논현1동,85~89세,계,168
논현1동,85~89세,한국인,168
논현1동,85~89세,외국인,0
논현1동,90~94세,계,70
논현1동,90~94세,한국인,70
논현1동,90~94세,외국인,0
논현1동,95~99세,계,14
논현1동,95~99세,한국인,14
논현1동,95~99세,외국인,0
논현1동,100세 이상,계,4
논현1동,100세 이상,한국인,4
논현1동,100세 이상,외국인,0
논현2동,계,계,20814
논현2동,계,한국인,20502
논현2동,계,외국인,312
논현2동,0~4세,계,389
논현2동,0~4세,한국인,385
논현2동,0~4세,외국인,4
논현2동,5~9세,계,576
논현2동,5~9세,한국인,571
논현2동,5~9세,외국인,5
논현2동,10~14세,계,561
논현2동,10~14세,한국인,556
논현2동,10~14세,외국인,5
논현2동,15~19세,계,694
논현2동,15~19세,한국인,674
논현2동,15~19세,외국인,20
논현2동,20~24세,계,1215
논현2동,20~24세,한국인,1169
논현2동,20~24세,외국인,46
논현2동,25~29세,계,2080
논현2동,25~29세,한국인,2024
논현2동,25~29세,외국인,56
논현2동,30~34세,계,2225
논현2동,30~34세,한국인,2180
논현2동,30~34세,외국인,45
논현2동,35~39세,계,1972
논현2동,35~39세,한국인,1930
논현2동,35~39세,외국인,42
논현2동,40~44세,계,1996
논현2동,40~44세,한국인,1961
논현2동,40~44세,외국인,35
논현2동,45~49세,계,1741
논현2동,45~49세,한국인,1720
논현2동,45~49세,외국인,21
논현2동,50~54세,계,1724
논현2동,50~54세,한국인,1715
논현2동,50~54세,외국인,9
논현2동,55~59세,계,1299
논현2동,55~59세,한국인,1289
논현2동,55~59세,외국인,10
논현2동,60~64세,계,1150
논현2동,60~64세,한국인,1142
논현2동,60~64세,외국인,8
논현2동,65~69세,계,1065
논현2동,65~69세,한국인,1062
논현2동,65~69세,외국인,3
논현2동,70~74세,계,826
논현2동,70~74세,한국인,823
논현2동,70~74세,외국인,3
논현2동,75~79세,계,649
논현2동,75~79세,한국인,649
논현2동,75~79세,외국인,0
논현2동,80~84세,계,396
논현2동,80~84세,한국인,396
논현2동,80~84세,외국인,0
논현2동,85~89세,계,169
논현2동,85~89세,한국인,169
논현2동,85~89세,외국인,0
논현2동,90~94세,계,69
논현2동,90~94세,한국인,69
논현2동,90~94세,외국인,0
논현2동,95~99세,계,16
논현2동,95~99세,한국인,16
논현2동,95~99세,외국인,0
논현2동,100세 이상,계,2
논현2동,100세 이상,한국인,2
논현2동,100세 이상,외국인,0
삼성1동,계,계,12739
삼성1동,계,한국인,12483
삼성1동,계,외국인,256
삼성1동,0~4세,계,271
삼성1동,0~4세,한국인,263
삼성1동,0~4세,외국인,8
삼성1동,5~9세,계,479
삼성1동,5~9세,한국인,464
삼성1동,5~9세,외국인,15
삼성1동,10~14세,계,540
삼성1동,10~14세,한국인,534
삼성1동,10~14세,외국인,6
삼성1동,15~19세,계,653
삼성1동,15~19세,한국인,643
삼성1동,15~19세,외국인,10
삼성1동,20~24세,계,704
삼성1동,20~24세,한국인,693
삼성1동,20~24세,외국인,11
삼성1동,25~29세,계,957
삼성1동,25~29세,한국인,928
삼성1동,25~29세,외국인,29
삼성1동,30~34세,계,943
삼성1동,30~34세,한국인,913
삼성1동,30~34세,외국인,30
삼성1동,35~39세,계,881
삼성1동,35~39세,한국인,836
삼성1동,35~39세,외국인,45
삼성1동,40~44세,계,1035
삼성1동,40~44세,한국인,1008
삼성1동,40~44세,외국인,27
삼성1동,45~49세,계,1042
삼성1동,45~49세,한국인,1012
삼성1동,45~49세,외국인,30
삼성1동,50~54세,계,1169
삼성1동,50~54세,한국인,1149
삼성1동,50~54세,외국인,20
삼성1동,55~59세,계,967
삼성1동,55~59세,한국인,954
삼성1동,55~59세,외국인,13
삼성1동,60~64세,계,884
삼성1동,60~64세,한국인,878
삼성1동,60~64세,외국인,6
삼성1동,65~69세,계,790
삼성1동,65~69세,한국인,787
삼성1동,65~69세,외국인,3
삼성1동,70~74세,계,555
삼성1동,70~74세,한국인,553
삼성1동,70~74세,외국인,2
삼성1동,75~79세,계,441
삼성1동,75~79세,한국인,440
삼성1동,75~79세,외국인,1
삼성1동,80~84세,계,277
삼성1동,80~84세,한국인,277
삼성1동,80~84세,외국인,0
삼성1동,85~89세,계,96
삼성1동,85~89세,한국인,96
삼성1동,85~89세,외국인,0
삼성1동,90~94세,계,38
삼성1동,90~94세,한국인,38
삼성1동,90~94세,외국인,0
삼성1동,95~99세,계,14
삼성1동,95~99세,한국인,14
삼성1동,95~99세,외국인,0
삼성1동,100세 이상,계,3
삼성1동,100세 이상,한국인,3
삼성1동,100세 이상,외국인,0
삼성2동,계,계,31062
삼성2동,계,한국인,30810
삼성2동,계,외국인,252
삼성2동,0~4세,계,792
삼성2동,0~4세,한국인,789
삼성2동,0~4세,외국인,3
삼성2동,5~9세,계,1349
삼성2동,5~9세,한국인,1347
삼성2동,5~9세,외국인,2
삼성2동,10~14세,계,1819
삼성2동,10~14세,한국인,1816
삼성2동,10~14세,외국인,3
삼성2동,15~19세,계,1856
삼성2동,15~19세,한국인,1844
삼성2동,15~19세,외국인,12
삼성2동,20~24세,계,1704
삼성2동,20~24세,한국인,1688
삼성2동,20~24세,외국인,16
삼성2동,25~29세,계,2148
삼성2동,25~29세,한국인,2108
삼성2동,25~29세,외국인,40
삼성2동,30~34세,계,2427
삼성2동,30~34세,한국인,2388
삼성2동,30~34세,외국인,39
삼성2동,35~39세,계,2404
삼성2동,35~39세,한국인,2360
삼성2동,35~39세,외국인,44
삼성2동,40~44세,계,3113
삼성2동,40~44세,한국인,3083
삼성2동,40~44세,외국인,30
삼성2동,45~49세,계,3241
삼성2동,45~49세,한국인,3224
삼성2동,45~49세,외국인,17
삼성2동,50~54세,계,3035
삼성2동,50~54세,한국인,3017
삼성2동,50~54세,외국인,18
삼성2동,55~59세,계,1877
삼성2동,55~59세,한국인,1863
삼성2동,55~59세,외국인,14
삼성2동,60~64세,계,1385
삼성2동,60~64세,한국인,1380
삼성2동,60~64세,외국인,5
삼성2동,65~69세,계,1269
삼성2동,65~69세,한국인,1263
삼성2동,65~69세,외국인,6
삼성2동,70~74세,계,1025
삼성2동,70~74세,한국인,1024
삼성2동,70~74세,외국인,1
삼성2동,75~79세,계,817
삼성2동,75~79세,한국인,815
삼성2동,75~79세,외국인,2
삼성2동,80~84세,계,523
삼성2동,80~84세,한국인,523
삼성2동,80~84세,외국인,0
삼성2동,85~89세,계,184
삼성2동,85~89세,한국인,184
삼성2동,85~89세,외국인,0
삼성2동,90~94세,계,72
삼성2동,90~94세,한국인,72
삼성2동,90~94세,외국인,0
삼성2동,95~99세,계,18
삼성2동,95~99세,한국인,18
삼성2동,95~99세,외국인,0
삼성2동,100세 이상,계,4
삼성2동,100세 이상,한국인,4
삼성2동,100세 이상,외국인,0
대치1동,계,계,23846
대치1동,계,한국인,23810
대치1동,계,외국인,36
대치1동,0~4세,계,290
대치1동,0~4세,한국인,290
대치1동,0~4세,외국인,0
대치1동,5~9세,계,1249
대치1동,5~9세,한국인,1249
대치1동,5~9세,외국인,0
대치1동,10~14세,계,2673
대치1동,10~14세,한국인,2673
대치1동,10~14세,외국인,0
대치1동,15~19세,계,2657
대치1동,15~19세,한국인,2657
대치1동,15~19세,외국인,0
대치1동,20~24세,계,1438
대치1동,20~24세,한국인,1438
대치1동,20~24세,외국인,0
대치1동,25~29세,계,884
대치1동,25~29세,한국인,883
대치1동,25~29세,외국인,1
대치1동,30~34세,계,583
대치1동,30~34세,한국인,581
대치1동,30~34세,외국인,2
대치1동,35~39세,계,774
대치1동,35~39세,한국인,769
대치1동,35~39세,외국인,5
대치1동,40~44세,계,2066
대치1동,40~44세,한국인,2060
대치1동,40~44세,외국인,6
대치1동,45~49세,계,3234
대치1동,45~49세,한국인,3226
대치1동,45~49세,외국인,8
대치1동,50~54세,계,2751
대치1동,50~54세,한국인,2747
대치1동,50~54세,외국인,4
대치1동,55~59세,계,1419
대치1동,55~59세,한국인,1418
대치1동,55~59세,외국인,1
